time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
83.86,0.004,0.1,0.0,5.312,2.953,1.297
84.03,0.004,0.1,0.0,5.312,2.953,1.297
84.20,0.004,0.1,0.0,5.312,2.953,1.297
84.37,0.005,0.1,0.0,5.312,2.953,1.297
84.54,0.005,0.1,0.0,5.312,2.953,1.297
84.71,0.004,0.1,0.0,5.312,2.953,1.297
84.88,0.004,0.1,0.0,5.312,2.953,1.297
85.04,0.004,0.1,0.0,5.312,2.953,1.297
85.21,0.005,0.0,0.0,5.312,2.953,1.297
85.38,0.004,0.1,0.0,5.312,2.953,1.297
85.55,0.004,0.1,0.0,5.312,2.953,1.297
85.72,0.007,0.1,0.0,5.312,2.953,1.297
85.89,0.005,0.1,0.0,5.312,2.953,1.297
86.06,0.005,0.1,0.0,5.312,2.953,1.297
86.23,0.004,0.1,0.0,5.312,2.953,1.297
86.40,0.004,0.1,0.0,5.312,2.953,1.297
86.57,0.005,0.1,0.0,5.312,2.953,1.297
86.74,0.007,0.1,0.0,5.312,2.953,1.297
86.91,0.007,0.1,0.0,5.312,2.953,1.297
87.07,0.005,0.1,0.0,5.312,2.953,1.297
87.24,0.004,0.1,0.0,5.312,2.953,1.297
87.41,0.005,0.1,0.0,5.312,2.953,1.297
87.58,0.005,0.1,0.0,5.312,2.953,1.297
87.75,0.007,0.1,0.0,5.312,2.953,1.297
87.92,0.004,0.1,0.0,5.312,2.953,1.297
88.09,0.007,0.1,0.0,5.312,2.953,1.297
88.26,0.007,0.1,0.0,5.312,2.953,1.297
88.43,0.004,0.1,0.0,5.312,2.953,1.297
88.59,0.005,0.1,0.0,5.312,2.953,1.297
88.76,0.005,0.1,0.0,5.312,2.953,1.297
88.93,0.005,0.1,0.0,5.312,2.953,1.297
89.10,0.005,0.1,0.0,5.312,2.953,1.297
89.27,0.004,0.1,0.0,5.312,2.953,1.297
89.44,0.004,0.1,0.0,5.312,2.953,1.297
89.61,0.005,0.1,0.0,5.312,2.953,1.297
89.78,0.005,0.1,0.0,5.312,2.953,1.297
89.94,0.005,0.1,0.0,5.312,2.953,1.297
90.11,0.005,0.1,0.0,5.312,2.953,1.297
90.28,0.004,0.1,0.0,5.312,2.953,1.297
90.45,0.004,0.1,0.0,5.312,2.953,1.297
90.62,0.004,0.1,0.0,5.312,2.953,1.297
90.79,0.004,0.1,0.0,5.312,2.953,1.297
90.95,0.004,0.1,0.0,5.312,2.953,1.297
91.12,0.004,0.1,0.0,5.312,2.953,1.297
91.29,0.005,0.1,0.0,5.312,2.953,1.297
91.46,0.004,0.1,0.0,5.312,2.953,1.297
91.63,0.005,0.1,0.0,5.312,2.953,1.297
91.80,0.004,0.1,0.0,5.312,2.953,1.297
91.97,0.005,0.1,0.0,5.312,2.953,1.297
92.14,0.005,0.1,0.0,5.312,2.953,1.297
92.31,0.005,0.1,0.0,5.312,2.953,1.297
92.48,0.008,0.1,0.0,5.312,2.953,1.297
92.65,0.005,0.1,0.0,5.312,2.953,1.297
92.82,0.005,0.1,0.0,5.312,2.953,1.297
92.98,0.004,0.1,0.0,5.312,2.953,1.297
93.15,0.005,0.1,0.0,5.312,2.953,1.297
93.32,0.005,0.1,0.0,5.312,2.953,1.297
93.49,0.005,0.1,0.0,5.312,2.953,1.297
93.66,0.007,0.1,0.0,5.312,2.953,1.297
93.83,0.004,0.1,0.0,5.312,2.953,1.297
94.00,0.004,0.1,0.0,5.312,2.953,1.297
94.17,0.004,0.1,0.0,5.312,2.953,1.297
94.34,0.004,0.2,0.0,5.312,2.953,1.297
94.51,0.005,0.1,0.0,5.312,2.953,1.297
94.68,0.005,0.1,0.0,5.312,2.953,1.297
94.85,0.005,0.1,0.0,5.312,2.953,1.297
95.01,0.005,0.1,0.0,5.312,2.953,1.297
95.18,0.005,0.1,0.0,5.312,2.953,1.297
95.35,0.004,0.1,0.0,5.312,2.953,1.297
95.52,0.005,0.1,0.0,5.312,2.953,1.297
95.69,0.005,0.1,0.0,5.312,2.953,1.297
95.86,0.004,0.1,0.0,5.312,2.953,1.297
96.03,0.004,0.1,0.0,5.312,2.953,1.297
96.20,0.004,0.1,0.0,5.312,2.953,1.297
96.37,0.004,0.1,0.0,5.312,2.953,1.297
96.54,0.004,0.1,0.0,5.312,2.953,1.297
96.71,0.007,0.1,0.0,5.312,2.953,1.297
96.87,0.004,0.1,0.0,5.312,2.953,1.297
97.04,0.004,0.1,0.0,5.312,2.953,1.297
97.21,0.004,0.1,0.0,5.312,2.953,1.297
97.38,0.007,0.1,0.0,5.312,2.953,1.297
97.55,0.004,0.1,0.0,5.312,2.953,1.297
97.72,0.005,0.1,0.0,5.312,2.953,1.297
97.89,0.007,0.1,0.0,5.312,2.953,1.297
98.06,0.004,0.1,0.0,5.312,2.953,1.297
98.23,0.005,0.1,0.0,5.312,2.953,1.297
98.40,0.005,0.1,0.0,5.312,2.953,1.297
98.57,0.005,0.1,0.0,5.312,2.953,1.297
98.74,0.004,0.1,0.0,5.312,2.953,1.297
98.90,0.004,0.1,0.0,5.312,2.953,1.297
99.07,0.004,0.1,0.0,5.312,2.953,1.297
99.24,0.005,0.1,0.0,5.312,2.953,1.297
99.41,0.005,0.1,0.0,5.312,2.953,1.297
99.58,0.005,0.1,0.0,5.312,2.953,1.297
99.75,0.005,0.1,0.0,5.312,2.953,1.297
99.92,0.005,0.1,0.0,5.312,2.953,1.297
100.09,0.005,0.1,0.0,5.312,2.953,1.297
100.26,0.004,0.1,0.0,5.312,2.953,1.297
100.43,0.004,0.1,0.0,5.312,2.953,1.297
100.60,0.004,0.1,0.0,5.312,2.953,1.297
100.77,0.007,0.1,0.0,5.312,2.953,1.297
100.93,0.005,0.1,0.0,5.312,2.953,1.297
101.10,0.005,0.1,0.0,5.312,2.953,1.297
101.27,0.004,0.1,0.0,5.312,2.953,1.297
101.44,0.004,0.1,0.0,5.312,2.953,1.297
101.61,0.004,0.1,0.0,5.312,2.953,1.297
101.78,0.004,0.1,0.0,5.312,2.953,1.297
101.95,0.005,0.1,0.0,5.312,2.953,1.297
102.12,0.005,0.1,0.0,5.312,2.953,1.297
102.29,0.005,0.1,0.0,5.312,2.953,1.297
102.46,0.005,0.1,0.0,5.312,2.953,1.297
102.63,0.005,0.1,0.0,5.312,2.953,1.297
102.80,0.004,0.1,0.0,5.312,2.953,1.297
102.96,0.005,0.1,0.0,5.312,2.953,1.297
103.13,0.005,0.0,0.0,5.312,2.953,1.297
103.30,0.004,0.1,0.0,5.312,2.953,1.297
103.47,0.005,0.1,0.0,5.312,2.953,1.297
103.64,0.004,0.1,0.0,5.312,2.953,1.297
